44483,0002,21993,119531,NORTHERN CA S.A.D.,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011112,NORTHERN CAL SAD UNIT,,ORG_011112,NORTHERN CAL SAD UNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44484,0002,21996,119532,NORTHWEST S.A.D.,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011112,NORTHERN CAL SAD UNIT,,ORG_011112,NORTHERN CAL SAD UNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44485,0002,00623,119539,PINOLE,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111211,NORTHERN EAST BAY AREA,,ORG_01112111,PINOLE ROLLUP,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44486,0002,00624,119540,CROCKET (CLOSED 07-14),RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111211,NORTHERN EAST BAY AREA,,ORG_01112111,PINOLE ROLLUP,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44487,0002,00106,119533,EL CERRITO - RICHMOND,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111211,NORTHERN EAST BAY AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44488,0002,00121,119534,ORINDA,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111211,NORTHERN EAST BAY AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44489,0002,00122,119535,LAKESHORE,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111211,NORTHERN EAST BAY AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44490,0002,00131,119536,BERKELEY,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111211,NORTHERN EAST BAY AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44491,0002,00601,119537,MONTCLAIR,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111211,NORTHERN EAST BAY AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
44492,0002,00620,119538,LAFAYETTE,RBG,DDR,,BWE,BANCWEST CORP AND SUBS CONSOLIDATED,,BOW,BANK OF THE WEST AND SUBS CONSOLIDATED,,ORG_01,REGIONAL BANKING GROUP,,ORG_011,REGIONAL BANKING DIVISION,,ORG_0111,NORTHERN CALIFORNIA DIVISION,,ORG_011121,EAST BAY REGION,,ORG_0111211,NORTHERN EAST BAY AREA,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-05-31 16:32:18,2016-05-20 14:35:15,N,,2015-05-31 16:32:18,591000008,2016-05-20 14:35:15,591000349
